customer_id,event_time,event_type,device_id,ip_address,location,action,from_account,to_account
C013645,2026-08-20 13:09:21,disburse,D5BCD38FF261A,61.135.186,成都市,放款 47478 元,,
C013645,2026-09-05 13:09:21,cashout,D5BCD38FF261A,61.135.186,成都市,消费/取现 11090 元,,
C013645,2026-09-19 13:09:21,repay,D5BCD38FF261A,61.135.186,成都市,第1期还款 3957 元,,
C013645,2026-10-19 13:09:21,repay,D5BCD38FF261A,61.135.186,成都市,第2期还款 3957 元,,
C013645,2026-11-18 13:09:21,repay,D5BCD38FF261A,61.135.186,成都市,第3期还款 3957 元,,
C013645,2026-12-18 13:09:21,repay,D5BCD38FF261A,61.135.186,成都市,第4期还款 3957 元,,
C013645,2027-01-17 13:09:21,repay,D5BCD38FF261A,61.135.186,成都市,第5期还款 3957 元,,
C013808,2025-12-01 08:56:21,register,DDFB5C39B7C41,119.32.142,合肥市,注册账户，设备年龄284天,,
C013808,2025-12-05 12:56:21,login,DDFB5C39B7C41,119.32.142,合肥市,登录（第1次）,,
C013808,2025-12-05 15:56:21,browse,DDFB5C39B7C41,119.32.142,合肥市,浏览贷款产品页/额度试算,,
C013808,2025-12-05 18:56:21,browse,DDFB5C39B7C41,119.32.142,合肥市,浏览贷款产品页/额度试算,,
C013808,2025-12-05 23:56:21,browse,DDFB5C39B7C41,119.32.142,合肥市,浏览贷款产品页/额度试算,,
C013808,2025-12-06 03:56:21,browse,DDFB5C39B7C41,119.32.142,合肥市,浏览贷款产品页/额度试算,,
C013808,2025-12-06 08:56:21,browse,DDFB5C39B7C41,119.32.142,合肥市,浏览贷款产品页/额度试算,,
C013808,2025-12-06 09:56:21,browse,DDFB5C39B7C41,119.32.142,合肥市,浏览贷款产品页/额度试算,,
C013808,2025-12-27 08:56:21,profile_fill,DDFB5C39B7C41,119.32.142,合肥市,填写申请资料，耗时204秒,,
C013808,2025-12-27 08:57:21,apply,DDFB5C39B7C41,119.32.142,合肥市,提交贷款申请 loan_amount=6379,,
C013808,2025-12-27 22:56:21,approve,DDFB5C39B7C41,119.32.142,合肥市,审批通过,,
C013808,2025-12-28 08:56:21,disburse,DDFB5C39B7C41,119.32.142,合肥市,放款 6379 元,,
C013808,2026-01-25 08:56:21,cashout,DDFB5C39B7C41,119.32.142,合肥市,消费/取现 881 元,,
C013808,2026-01-27 08:56:21,repay,DDFB5C39B7C41,119.32.142,合肥市,第1期还款 532 元,,
C013808,2026-02-26 08:56:21,repay,DDFB5C39B7C41,119.32.142,合肥市,第2期还款 532 元,,
C013808,2026-03-28 08:56:21,repay,DDFB5C39B7C41,119.32.142,合肥市,第3期还款 532 元,,
C013808,2026-04-27 08:56:21,repay,DDFB5C39B7C41,119.32.142,合肥市,第4期还款 532 元,,
C013847,2026-01-29 21:15:21,register,DDB1FB14B2E2C,218.26.117,苏州市,注册账户，设备年龄98天,,
C013847,2026-01-31 02:15:21,login,DDB1FB14B2E2C,218.26.117,苏州市,登录（第1次）,,
C013847,2026-02-01 09:15:21,login,DDB1FB14B2E2C,218.26.117,苏州市,登录（第2次）,,
C013847,2026-02-02 13:15:21,login,DDB1FB14B2E2C,218.26.117,苏州市,登录（第3次）,,
C013847,2026-02-02 17:15:21,browse,DDB1FB14B2E2C,218.26.117,苏州市,浏览贷款产品页/额度试算,,
C013847,2026-02-02 19:15:21,browse,DDB1FB14B2E2C,218.26.117,苏州市,浏览贷款产品页/额度试算,,
C013847,2026-02-02 22:15:21,browse,DDB1FB14B2E2C,218.26.117,苏州市,浏览贷款产品页/额度试算,,
C013847,2026-02-03 00:15:21,browse,DDB1FB14B2E2C,218.26.117,苏州市,浏览贷款产品页/额度试算,,
C013847,2026-02-03 03:15:21,browse,DDB1FB14B2E2C,218.26.117,苏州市,浏览贷款产品页/额度试算,,
C013847,2026-02-03 08:15:21,browse,DDB1FB14B2E2C,218.26.117,苏州市,浏览贷款产品页/额度试算,,
C013847,2026-03-06 21:15:21,profile_fill,DDB1FB14B2E2C,218.26.117,苏州市,填写申请资料，耗时464秒,,
C013847,2026-03-06 21:16:21,apply,DDB1FB14B2E2C,218.26.117,苏州市,提交贷款申请 loan_amount=193194,,
C013847,2026-03-07 02:15:21,approve,DDB1FB14B2E2C,218.26.117,苏州市,审批通过,,
C013847,2026-03-08 21:15:21,disburse,DDB1FB14B2E2C,218.26.117,苏州市,放款 193194 元,,
C013847,2026-03-09 21:15:21,cashout,DDB1FB14B2E2C,218.26.117,苏州市,消费/取现 56784 元,,
C013847,2026-04-07 21:15:21,repay,DDB1FB14B2E2C,218.26.117,苏州市,第1期还款 16100 元,,
C013847,2026-05-07 21:15:21,repay,DDB1FB14B2E2C,218.26.117,苏州市,第2期还款 16100 元,,
C013847,2026-06-06 21:15:21,repay,DDB1FB14B2E2C,218.26.117,苏州市,第3期还款 16100 元,,
C013847,2026-07-06 21:15:21,repay,DDB1FB14B2E2C,218.26.117,苏州市,第4期还款 16100 元,,
C013847,2026-08-05 21:15:21,repay,DDB1FB14B2E2C,218.26.117,苏州市,第5期还款 16100 元,,
C015036,2026-07-12 14:30:21,register,DA3B9CBF49AFE,119.32.39,苏州市,注册账户，设备年龄213天,,
C015036,2026-07-14 21:30:21,login,DA3B9CBF49AFE,119.32.39,苏州市,登录（第1次）,,
C015036,2026-07-17 02:30:21,login,DA3B9CBF49AFE,119.32.39,苏州市,登录（第2次）,,
C015036,2026-07-17 05:30:21,browse,DA3B9CBF49AFE,119.32.39,苏州市,浏览贷款产品页/额度试算,,
C015036,2026-07-17 08:30:21,browse,DA3B9CBF49AFE,119.32.39,苏州市,浏览贷款产品页/额度试算,,
C015036,2026-07-17 09:30:21,browse,DA3B9CBF49AFE,119.32.39,苏州市,浏览贷款产品页/额度试算,,
C015036,2026-07-17 13:30:21,browse,DA3B9CBF49AFE,119.32.39,苏州市,浏览贷款产品页/额度试算,,
C015036,2026-07-17 16:30:21,browse,DA3B9CBF49AFE,119.32.39,苏州市,浏览贷款产品页/额度试算,,
C015036,2026-08-13 14:30:21,profile_fill,DA3B9CBF49AFE,119.32.39,苏州市,填写申请资料，耗时756秒,,
C015036,2026-08-13 14:31:21,apply,DA3B9CBF49AFE,119.32.39,苏州市,提交贷款申请 loan_amount=1994,,
C015036,2026-08-14 10:30:21,approve,DA3B9CBF49AFE,119.32.39,苏州市,审批通过,,
C015036,2026-08-14 14:30:21,disburse,DA3B9CBF49AFE,119.32.39,苏州市,放款 1994 元,,
C015036,2026-08-20 14:30:21,cashout,DA3B9CBF49AFE,119.32.39,苏州市,消费/取现 359 元,,
C015036,2026-09-13 14:30:21,repay,DA3B9CBF49AFE,119.32.39,苏州市,第1期还款 166 元,,
C015036,2026-10-13 14:30:21,repay,DA3B9CBF49AFE,119.32.39,苏州市,第2期还款 166 元,,
C015036,2026-11-12 14:30:21,repay,DA3B9CBF49AFE,119.32.39,苏州市,第3期还款 166 元,,
C015036,2026-12-12 14:30:21,repay,DA3B9CBF49AFE,119.32.39,苏州市,第4期还款 166 元,,
C015036,2027-01-11 14:30:21,repay,DA3B9CBF49AFE,119.32.39,苏州市,第5期还款 166 元,,
C016855,2026-03-07 08:16:21,register,D78D59C19A3EE,113.54.153,杭州市,注册账户，设备年龄160天,,
C016855,2026-03-09 13:16:21,login,D78D59C19A3EE,113.54.153,杭州市,登录（第1次）,,
C016855,2026-03-11 20:16:21,login,D78D59C19A3EE,113.54.153,杭州市,登录（第2次）,,
C016855,2026-03-13 01:16:21,login,D78D59C19A3EE,113.54.153,杭州市,登录（第3次）,,
C016855,2026-03-13 04:16:21,browse,D78D59C19A3EE,113.54.153,杭州市,浏览贷款产品页/额度试算,,
C016855,2026-03-13 05:16:21,browse,D78D59C19A3EE,113.54.153,杭州市,浏览贷款产品页/额度试算,,
C016855,2026-03-13 08:16:21,browse,D78D59C19A3EE,113.54.153,杭州市,浏览贷款产品页/额度试算,,
C016855,2026-04-01 08:16:21,profile_fill,D78D59C19A3EE,113.54.153,杭州市,填写申请资料，耗时388秒,,
C016855,2026-04-01 08:17:21,apply,D78D59C19A3EE,113.54.153,杭州市,提交贷款申请 loan_amount=25075,,
C016855,2026-04-01 22:16:21,approve,D78D59C19A3EE,113.54.153,杭州市,审批通过,,
C016855,2026-04-03 08:16:21,disburse,D78D59C19A3EE,113.54.153,杭州市,放款 25075 元,,
C016855,2026-04-09 08:16:21,cashout,D78D59C19A3EE,113.54.153,杭州市,消费/取现 4443 元,,
C016855,2026-05-03 08:16:21,repay,D78D59C19A3EE,113.54.153,杭州市,第1期还款 2090 元,,
C016855,2026-06-02 08:16:21,repay,D78D59C19A3EE,113.54.153,杭州市,第2期还款 2090 元,,
C016855,2026-07-02 08:16:21,repay,D78D59C19A3EE,113.54.153,杭州市,第3期还款 2090 元,,
C018848,2026-04-14 14:22:21,register,D94584F64B82D,223.104.132,北京市,注册账户，设备年龄57天,,
C018848,2026-04-17 19:22:21,login,D94584F64B82D,223.104.132,北京市,登录（第1次）,,
C018848,2026-04-21 01:22:21,login,D94584F64B82D,223.104.132,北京市,登录（第2次）,,
C018848,2026-04-23 04:22:21,login,D94584F64B82D,223.104.132,北京市,登录（第3次）,,
C018848,2026-04-23 07:22:21,browse,D94584F64B82D,223.104.132,北京市,浏览贷款产品页/额度试算,,
C018848,2026-04-23 11:22:21,browse,D94584F64B82D,223.104.132,北京市,浏览贷款产品页/额度试算,,
C018848,2026-04-23 13:22:21,browse,D94584F64B82D,223.104.132,北京市,浏览贷款产品页/额度试算,,
C018848,2026-05-11 14:22:21,profile_fill,D94584F64B82D,223.104.132,北京市,填写申请资料，耗时572秒,,
C018848,2026-05-11 14:23:21,apply,D94584F64B82D,223.104.132,北京市,提交贷款申请 loan_amount=144527,,
C018848,2026-05-11 21:22:21,approve,D94584F64B82D,223.104.132,北京市,审批通过,,
C018848,2026-05-13 14:22:21,disburse,D94584F64B82D,223.104.132,北京市,放款 144527 元,,
C018848,2026-06-09 14:22:21,cashout,D94584F64B82D,223.104.132,北京市,消费/取现 37272 元,,
C018848,2026-06-12 14:22:21,repay,D94584F64B82D,223.104.132,北京市,第1期还款 12044 元,,
C018848,2026-07-12 14:22:21,repay,D94584F64B82D,223.104.132,北京市,第2期还款 12044 元,,
C018848,2026-08-11 14:22:21,repay,D94584F64B82D,223.104.132,北京市,第3期还款 12044 元,,
C018848,2026-09-10 14:22:21,repay,D94584F64B82D,223.104.132,北京市,第4期还款 12044 元,,
C018848,2026-10-10 14:22:21,repay,D94584F64B82D,223.104.132,北京市,第5期还款 12044 元,,
C018848,2026-11-09 14:22:21,repay,D94584F64B82D,223.104.132,北京市,第6期还款 12044 元,,
C021014,2026-03-31 22:03:21,register,D29240EF43F8A,119.32.209,长沙市,注册账户，设备年龄277天,,
C021014,2026-04-03 00:03:21,login,D29240EF43F8A,119.32.209,长沙市,登录（第1次）,,
C021014,2026-04-03 02:03:21,browse,D29240EF43F8A,119.32.209,长沙市,浏览贷款产品页/额度试算,,
C021014,2026-04-03 07:03:21,browse,D29240EF43F8A,119.32.209,长沙市,浏览贷款产品页/额度试算,,
C021014,2026-04-03 11:03:21,browse,D29240EF43F8A,119.32.209,长沙市,浏览贷款产品页/额度试算,,
C021014,2026-04-03 16:03:21,browse,D29240EF43F8A,119.32.209,长沙市,浏览贷款产品页/额度试算,,
C021014,2026-04-04 22:03:21,profile_fill,D29240EF43F8A,119.32.209,长沙市,填写申请资料，耗时277秒,,
C021014,2026-04-04 22:04:21,apply,D29240EF43F8A,119.32.209,长沙市,提交贷款申请 loan_amount=1031,,
C021014,2026-04-05 12:03:21,approve,D29240EF43F8A,119.32.209,长沙市,审批通过,,
C021014,2026-04-05 22:03:21,disburse,D29240EF43F8A,119.32.209,长沙市,放款 1031 元,,
C021014,2026-04-12 22:03:21,cashout,D29240EF43F8A,119.32.209,长沙市,消费/取现 228 元,,
C021014,2026-05-05 22:03:21,repay,D29240EF43F8A,119.32.209,长沙市,第1期还款 86 元,,
C021014,2026-06-04 22:03:21,repay,D29240EF43F8A,119.32.209,长沙市,第2期还款 86 元,,
C021014,2026-07-04 22:03:21,repay,D29240EF43F8A,119.32.209,长沙市,第3期还款 86 元,,
C021014,2026-08-03 22:03:21,repay,D29240EF43F8A,119.32.209,长沙市,第4期还款 86 元,,
C021516,2025-08-07 00:27:21,register,D45B2D9322445,61.135.22,厦门市,注册账户，设备年龄177天,,
C021516,2025-08-07 00:27:21,profile_fill,D45B2D9322445,61.135.22,厦门市,填写申请资料，耗时847秒,,
C021516,2025-08-07 00:28:21,apply,D45B2D9322445,61.135.22,厦门市,提交贷款申请 loan_amount=19535,,
C021516,2025-08-07 02:27:21,approve,D45B2D9322445,61.135.22,厦门市,审批通过,,
C021516,2025-08-08 00:27:21,disburse,D45B2D9322445,61.135.22,厦门市,放款 19535 元,,
C021516,2025-08-09 00:27:21,transfer,D45B2D9322445,61.135.22,厦门市,转账 13674 元至收款账户（资金汇聚）,C021516,MULEid99B3EFC46F
C021516,2025-08-09 02:27:21,login,D45B2D9322445,61.135.22,厦门市,登录（第1次）,,
C021516,2025-08-09 18:27:21,cashout,D45B2D9322445,61.135.22,厦门市,取现/转账 2787 元（拆第1笔）,,
C021516,2025-08-09 19:51:21,cashout,D45B2D9322445,61.135.22,厦门市,取现/转账 2787 元（拆第2笔）,,
C021516,2025-08-09 20:42:21,cashout,D45B2D9322445,61.135.22,厦门市,取现/转账 2787 元（拆第6笔）,,
C021516,2025-08-09 21:13:21,cashout,D45B2D9322445,61.135.22,厦门市,取现/转账 2787 元（拆第3笔）,,
C021516,2025-08-09 21:27:21,cashout,D45B2D9322445,61.135.22,厦门市,取现/转账 2787 元（拆第5笔）,,
C021516,2025-08-09 22:36:21,cashout,D45B2D9322445,61.135.22,厦门市,取现/转账 2787 元（拆第4笔）,,
C021516,2025-09-04 00:27:21,default,D45B2D9322445,61.135.22,厦门市,逾期违约,,
C021577,2026-04-13 13:03:21,register,D67830518F654,115.47.73,长沙市,注册账户，设备年龄41天,,
C021577,2026-04-16 14:03:21,login,D67830518F654,115.47.73,长沙市,登录（第1次）,,
C021577,2026-04-16 17:03:21,browse,D67830518F654,115.47.73,长沙市,浏览贷款产品页/额度试算,,
C021577,2026-04-16 20:03:21,browse,D67830518F654,115.47.73,长沙市,浏览贷款产品页/额度试算,,
C021577,2026-04-16 23:03:21,browse,D67830518F654,115.47.73,长沙市,浏览贷款产品页/额度试算,,
C021577,2026-05-20 13:03:21,profile_fill,D67830518F654,115.47.73,长沙市,填写申请资料，耗时603秒,,
C021577,2026-05-20 13:04:21,apply,D67830518F654,115.47.73,长沙市,提交贷款申请 loan_amount=1204,,
C021577,2026-05-20 22:03:21,approve,D67830518F654,115.47.73,长沙市,审批通过,,
C021577,2026-05-21 13:03:21,disburse,D67830518F654,115.47.73,长沙市,放款 1204 元,,
C021577,2026-06-19 13:03:21,cashout,D67830518F654,115.47.73,长沙市,消费/取现 247 元,,
C021577,2026-06-20 13:03:21,repay,D67830518F654,115.47.73,长沙市,第1期还款 100 元,,
C021577,2026-07-20 13:03:21,repay,D67830518F654,115.47.73,长沙市,第2期还款 100 元,,
C021577,2026-08-19 13:03:21,repay,D67830518F654,115.47.73,长沙市,第3期还款 100 元,,
C021577,2026-09-18 13:03:21,repay,D67830518F654,115.47.73,长沙市,第4期还款 100 元,,
C021577,2026-10-18 13:03:21,repay,D67830518F654,115.47.73,长沙市,第5期还款 100 元,,
C021577,2026-11-17 13:03:21,repay,D67830518F654,115.47.73,长沙市,第6期还款 100 元,,
C021991,2025-09-27 18:30:21,register,D29E998FB5240,113.54.87,杭州市,注册账户，设备年龄210天,,
C021991,2025-09-28 18:30:21,profile_fill,D29E998FB5240,113.54.87,杭州市,填写申请资料，耗时776秒,,
C021991,2025-09-28 18:31:21,apply,D29E998FB5240,113.54.87,杭州市,提交贷款申请 loan_amount=431356,,
C021991,2025-09-28 20:30:21,login,D29E998FB5240,113.54.87,杭州市,登录（第1次）,,
C021991,2025-09-29 01:30:21,browse,D29E998FB5240,113.54.87,杭州市,浏览贷款产品页/额度试算,,
C021991,2025-09-29 04:30:21,browse,D29E998FB5240,113.54.87,杭州市,浏览贷款产品页/额度试算,,
C021991,2025-09-29 05:30:21,browse,D29E998FB5240,113.54.87,杭州市,浏览贷款产品页/额度试算,,
C021991,2025-09-29 06:30:21,browse,D29E998FB5240,113.54.87,杭州市,浏览贷款产品页/额度试算,,
C021991,2025-09-29 08:30:21,browse,D29E998FB5240,113.54.87,杭州市,浏览贷款产品页/额度试算,,
C021991,2025-09-29 11:30:21,browse,D29E998FB5240,113.54.87,杭州市,浏览贷款产品页/额度试算,,
C021991,2025-09-29 13:30:21,browse,D29E998FB5240,113.54.87,杭州市,浏览贷款产品页/额度试算,,
C021991,2025-09-29 16:30:21,approve,D29E998FB5240,113.54.87,杭州市,审批通过,,
C021991,2025-09-30 18:30:21,disburse,D29E998FB5240,113.54.87,杭州市,放款 431356 元,,
C021991,2025-10-28 18:30:21,cashout,D29E998FB5240,113.54.87,杭州市,消费/取现 88148 元,,
C021991,2025-10-30 18:30:21,repay,D29E998FB5240,113.54.87,杭州市,第1期还款 35946 元,,
C021991,2025-11-29 18:30:21,repay,D29E998FB5240,113.54.87,杭州市,第2期还款 35946 元,,
C021991,2025-12-29 18:30:21,repay,D29E998FB5240,113.54.87,杭州市,第3期还款 35946 元,,
C021991,2026-01-28 18:30:21,repay,D29E998FB5240,113.54.87,杭州市,第4期还款 35946 元,,
C021991,2026-02-27 18:30:21,repay,D29E998FB5240,113.54.87,杭州市,第5期还款 35946 元,,
C023142,2025-10-24 16:59:21,register,D0426CBC20742,223.104.74,南京市,注册账户，设备年龄104天,,
C023142,2025-10-25 19:59:21,login,D0426CBC20742,223.104.74,南京市,登录（第1次）,,
C023142,2025-10-26 20:59:21,login,D0426CBC20742,223.104.74,南京市,登录（第2次）,,
C023142,2025-10-27 01:59:21,browse,D0426CBC20742,223.104.74,南京市,浏览贷款产品页/额度试算,,
C023142,2025-10-27 04:59:21,browse,D0426CBC20742,223.104.74,南京市,浏览贷款产品页/额度试算,,
C023142,2025-10-27 07:59:21,browse,D0426CBC20742,223.104.74,南京市,浏览贷款产品页/额度试算,,
C023142,2025-11-26 16:59:21,profile_fill,D0426CBC20742,223.104.74,南京市,填写申请资料，耗时231秒,,
C023142,2025-11-26 17:00:21,apply,D0426CBC20742,223.104.74,南京市,提交贷款申请 loan_amount=86074,,
C023142,2025-11-27 08:59:21,approve,D0426CBC20742,223.104.74,南京市,审批通过,,
C023142,2025-11-28 16:59:21,disburse,D0426CBC20742,223.104.74,南京市,放款 86074 元,,
C023142,2025-12-17 16:59:21,cashout,D0426CBC20742,223.104.74,南京市,消费/取现 10830 元,,
C023142,2025-12-28 16:59:21,repay,D0426CBC20742,223.104.74,南京市,第1期还款 7173 元,,
C023142,2026-01-27 16:59:21,repay,D0426CBC20742,223.104.74,南京市,第2期还款 7173 元,,
C023142,2026-02-26 16:59:21,repay,D0426CBC20742,223.104.74,南京市,第3期还款 7173 元,,
C025998,2026-02-23 08:03:21,register,DD697D0346DFC,115.47.101,青岛市,注册账户，设备年龄182天,,
C025998,2026-02-25 09:03:21,login,DD697D0346DFC,115.47.101,青岛市,登录（第1次）,,
C025998,2026-02-25 10:03:21,browse,DD697D0346DFC,115.47.101,青岛市,浏览贷款产品页/额度试算,,
C025998,2026-02-25 11:03:21,browse,DD697D0346DFC,115.47.101,青岛市,浏览贷款产品页/额度试算,,
C025998,2026-03-02 08:03:21,profile_fill,DD697D0346DFC,115.47.101,青岛市,填写申请资料，耗时710秒,,
C025998,2026-03-02 08:04:21,apply,DD697D0346DFC,115.47.101,青岛市,提交贷款申请 loan_amount=1798,,
C025998,2026-03-02 14:03:21,approve,DD697D0346DFC,115.47.101,青岛市,审批通过,,
C025998,2026-03-04 08:03:21,disburse,DD697D0346DFC,115.47.101,青岛市,放款 1798 元,,
C025998,2026-03-15 08:03:21,cashout,DD697D0346DFC,115.47.101,青岛市,消费/取现 475 元,,
C025998,2026-04-03 08:03:21,repay,DD697D0346DFC,115.47.101,青岛市,第1期还款 150 元,,
C025998,2026-05-03 08:03:21,repay,DD697D0346DFC,115.47.101,青岛市,第2期还款 150 元,,
C025998,2026-06-02 08:03:21,repay,DD697D0346DFC,115.47.101,青岛市,第3期还款 150 元,,
C025998,2026-07-02 08:03:21,repay,DD697D0346DFC,115.47.101,青岛市,第4期还款 150 元,,
C025998,2026-08-01 08:03:21,repay,DD697D0346DFC,115.47.101,青岛市,第5期还款 150 元,,
C026881,2025-11-29 16:33:21,register,D7C1D8AE53BE6,223.104.34,成都市,注册账户，设备年龄104天,,
C026881,2025-11-30 17:33:21,login,D7C1D8AE53BE6,223.104.34,成都市,登录（第1次）,,
C026881,2025-12-02 16:33:21,profile_fill,D7C1D8AE53BE6,223.104.34,成都市,填写申请资料，耗时600秒,,
C026881,2025-12-02 16:34:21,apply,D7C1D8AE53BE6,223.104.34,成都市,提交贷款申请 loan_amount=54433,,
C026881,2025-12-02 23:33:21,login,D7C1D8AE53BE6,223.104.34,成都市,登录（第2次）,,
C026881,2025-12-03 08:33:21,approve,D7C1D8AE53BE6,223.104.34,成都市,审批通过,,
C026881,2025-12-03 16:33:21,disburse,D7C1D8AE53BE6,223.104.34,成都市,放款 54433 元,,
C026881,2025-12-06 06:33:21,login,D7C1D8AE53BE6,223.104.34,成都市,登录（第3次）,,
C026881,2025-12-06 09:33:21,browse,D7C1D8AE53BE6,223.104.34,成都市,浏览贷款产品页/额度试算,,
C026881,2025-12-06 14:33:21,browse,D7C1D8AE53BE6,223.104.34,成都市,浏览贷款产品页/额度试算,,
C026881,2025-12-06 18:33:21,browse,D7C1D8AE53BE6,223.104.34,成都市,浏览贷款产品页/额度试算,,
C026881,2025-12-16 16:33:21,cashout,D7C1D8AE53BE6,223.104.34,成都市,消费/取现 15120 元,,
C026881,2026-01-02 16:33:21,repay,D7C1D8AE53BE6,223.104.34,成都市,第1期还款 4536 元,,
C026881,2026-02-01 16:33:21,repay,D7C1D8AE53BE6,223.104.34,成都市,第2期还款 4536 元,,
C026881,2026-03-03 16:33:21,repay,D7C1D8AE53BE6,223.104.34,成都市,第3期还款 4536 元,,
C026881,2026-04-02 16:33:21,repay,D7C1D8AE53BE6,223.104.34,成都市,第4期还款 4536 元,,
C028322,2026-01-22 17:12:21,register,D4488396D8893,171.106.4,合肥市,注册账户，设备年龄307天,,
C028322,2026-01-23 18:12:21,login,D4488396D8893,171.106.4,合肥市,登录（第1次）,,
C028322,2026-01-24 00:12:21,login,D4488396D8893,171.106.4,合肥市,登录（第2次）,,
C028322,2026-01-24 01:12:21,browse,D4488396D8893,171.106.4,合肥市,浏览贷款产品页/额度试算,,
C028322,2026-01-24 03:12:21,browse,D4488396D8893,171.106.4,合肥市,浏览贷款产品页/额度试算,,
C028322,2026-01-24 04:12:21,browse,D4488396D8893,171.106.4,合肥市,浏览贷款产品页/额度试算,,
C028322,2026-01-24 05:12:21,browse,D4488396D8893,171.106.4,合肥市,浏览贷款产品页/额度试算,,
C028322,2026-02-24 17:12:21,profile_fill,D4488396D8893,171.106.4,合肥市,填写申请资料，耗时836秒,,
C028322,2026-02-24 17:13:21,apply,D4488396D8893,171.106.4,合肥市,提交贷款申请 loan_amount=25901,,
C028322,2026-02-25 10:12:21,approve,D4488396D8893,171.106.4,合肥市,审批通过,,
C028322,2026-02-26 17:12:21,disburse,D4488396D8893,171.106.4,合肥市,放款 25901 元,,
C028322,2026-03-17 17:12:21,cashout,D4488396D8893,171.106.4,合肥市,消费/取现 7018 元,,
C028322,2026-03-28 17:12:21,repay,D4488396D8893,171.106.4,合肥市,第1期还款 2158 元,,
C028322,2026-04-27 17:12:21,repay,D4488396D8893,171.106.4,合肥市,第2期还款 2158 元,,
C028322,2026-05-27 17:12:21,repay,D4488396D8893,171.106.4,合肥市,第3期还款 2158 元,,
C028322,2026-06-26 17:12:21,repay,D4488396D8893,171.106.4,合肥市,第4期还款 2158 元,,
C028322,2026-07-26 17:12:21,repay,D4488396D8893,171.106.4,合肥市,第5期还款 2158 元,,
C028322,2026-08-25 17:12:21,repay,D4488396D8893,171.106.4,合肥市,第6期还款 2158 元,,
C029108,2026-05-16 22:52:21,register,D75ABEE3EBE62,171.106.150,郑州市,注册账户，设备年龄153天,,
C029108,2026-05-20 23:52:21,login,D75ABEE3EBE62,171.106.150,郑州市,登录（第1次）,,
C029108,2026-05-24 05:52:21,login,D75ABEE3EBE62,171.106.150,郑州市,登录（第2次）,,
C029108,2026-05-24 09:52:21,login,D75ABEE3EBE62,171.106.150,郑州市,登录（第3次）,,
C029108,2026-05-24 11:52:21,browse,D75ABEE3EBE62,171.106.150,郑州市,浏览贷款产品页/额度试算,,
C029108,2026-05-24 12:52:21,browse,D75ABEE3EBE62,171.106.150,郑州市,浏览贷款产品页/额度试算,,
C029108,2026-06-21 22:52:21,profile_fill,D75ABEE3EBE62,171.106.150,郑州市,填写申请资料，耗时839秒,,
C029108,2026-06-21 22:53:21,apply,D75ABEE3EBE62,171.106.150,郑州市,提交贷款申请 loan_amount=17624,,
C029108,2026-06-22 03:52:21,approve,D75ABEE3EBE62,171.106.150,郑州市,审批通过,,
C029108,2026-06-22 22:52:21,disburse,D75ABEE3EBE62,171.106.150,郑州市,放款 17624 元,,
C029108,2026-06-24 22:52:21,cashout,D75ABEE3EBE62,171.106.150,郑州市,消费/取现 4467 元,,
C029108,2026-07-22 22:52:21,repay,D75ABEE3EBE62,171.106.150,郑州市,第1期还款 1469 元,,
C029108,2026-08-21 22:52:21,repay,D75ABEE3EBE62,171.106.150,郑州市,第2期还款 1469 元,,
C029108,2026-09-20 22:52:21,repay,D75ABEE3EBE62,171.106.150,郑州市,第3期还款 1469 元,,
C029108,2026-10-20 22:52:21,repay,D75ABEE3EBE62,171.106.150,郑州市,第4期还款 1469 元,,
C029557,2025-10-03 09:48:21,register,D5F7500F8FEE0,211.138.225,苏州市,注册账户，设备年龄249天,,
C029557,2025-10-07 14:48:21,login,D5F7500F8FEE0,211.138.225,苏州市,登录（第1次）,,
C029557,2025-10-09 20:48:21,login,D5F7500F8FEE0,211.138.225,苏州市,登录（第2次）,,
C029557,2025-10-10 02:48:21,login,D5F7500F8FEE0,211.138.225,苏州市,登录（第3次）,,
C029557,2025-10-10 06:48:21,browse,D5F7500F8FEE0,211.138.225,苏州市,浏览贷款产品页/额度试算,,
C029557,2025-10-10 08:48:21,browse,D5F7500F8FEE0,211.138.225,苏州市,浏览贷款产品页/额度试算,,
C029557,2025-10-10 10:48:21,browse,D5F7500F8FEE0,211.138.225,苏州市,浏览贷款产品页/额度试算,,
C029557,2025-10-10 13:48:21,browse,D5F7500F8FEE0,211.138.225,苏州市,浏览贷款产品页/额度试算,,
C029557,2025-10-10 17:48:21,browse,D5F7500F8FEE0,211.138.225,苏州市,浏览贷款产品页/额度试算,,
C029557,2025-10-10 22:48:21,browse,D5F7500F8FEE0,211.138.225,苏州市,浏览贷款产品页/额度试算,,
C029557,2025-10-11 03:48:21,browse,D5F7500F8FEE0,211.138.225,苏州市,浏览贷款产品页/额度试算,,
C029557,2025-10-15 09:48:21,profile_fill,D5F7500F8FEE0,211.138.225,苏州市,填写申请资料，耗时733秒,,
C029557,2025-10-15 09:49:21,apply,D5F7500F8FEE0,211.138.225,苏州市,提交贷款申请 loan_amount=16233,,
C029557,2025-10-16 05:48:21,approve,D5F7500F8FEE0,211.138.225,苏州市,审批通过,,
C029557,2025-10-16 09:48:21,disburse,D5F7500F8FEE0,211.138.225,苏州市,放款 16233 元,,
C029557,2025-10-24 09:48:21,cashout,D5F7500F8FEE0,211.138.225,苏州市,消费/取现 2301 元,,
